Index,Year,Location,Location Code,Sex,Age,Value
39171,2010,Bhutan,64,Both,10,1344
39172,2010,Bhutan,64,Both,15,1906
39173,2010,Bhutan,64,Both,20,3226
39174,2010,Bhutan,64,Both,25,12734
39175,2010,Bhutan,64,Both,30,8237
39176,2010,Bhutan,64,Both,35,5594
39177,2010,Bhutan,64,Both,40,4643
39178,2010,Bhutan,64,Both,45,3132
39179,2010,Bhutan,64,Both,50,2348
39180,2010,Bhutan,64,Both,55,1295
39181,2010,Bhutan,64,Both,60,793
39182,2010,Bhutan,64,Both,65,546
39183,2010,Bhutan,64,Both,70,355
39184,2010,Bhutan,64,Both,75,531
39185,2010,Bhutan,64,Male,0,316
39186,2010,Bhutan,64,Male,5,669
39187,2010,Bhutan,64,Male,10,724
39188,2010,Bhutan,64,Male,15,1319
39189,2010,Bhutan,64,Male,20,2954
39190,2010,Bhutan,64,Male,25,10506
39191,2010,Bhutan,64,Male,30,7290
39192,2010,Bhutan,64,Male,35,4833
39193,2010,Bhutan,64,Male,40,3889
39194,2010,Bhutan,64,Male,45,2549
39195,2010,Bhutan,64,Male,50,1859
39196,2010,Bhutan,64,Male,55,957
39197,2010,Bhutan,64,Male,60,534
39198,2010,Bhutan,64,Male,65,357
39199,2010,Bhutan,64,Male,70,221
39200,2010,Bhutan,64,Male,75,306
39201,2010,Bhutan,64,Female,0,249
39202,2010,Bhutan,64,Female,5,502
39203,2010,Bhutan,64,Female,10,620
39204,2010,Bhutan,64,Female,15,587
39205,2010,Bhutan,64,Female,20,272
39206,2010,Bhutan,64,Female,25,2228
39207,2010,Bhutan,64,Female,30,947
39208,2010,Bhutan,64,Female,35,761
39209,2010,Bhutan,64,Female,40,754
39210,2010,Bhutan,64,Female,45,583
39211,2010,Bhutan,64,Female,50,489
39212,2010,Bhutan,64,Female,55,338
39213,2010,Bhutan,64,Female,60,259
39214,2010,Bhutan,64,Female,65,189
39215,2010,Bhutan,64,Female,70,134
39216,2010,Bhutan,64,Female,75,225
39217,2015,Bhutan,64,Both,0,791
39218,2015,Bhutan,64,Both,5,844
39219,2015,Bhutan,64,Both,10,927
39220,2015,Bhutan,64,Both,15,1631
39221,2015,Bhutan,64,Both,20,10200
39222,2015,Bhutan,64,Both,25,10786
39223,2015,Bhutan,64,Both,30,7640
39224,2015,Bhutan,64,Both,35,5838
39225,2015,Bhutan,64,Both,40,4266
39226,2015,Bhutan,64,Both,45,3368
39227,2015,Bhutan,64,Both,50,2206
39228,2015,Bhutan,64,Both,55,1122
39229,2015,Bhutan,64,Both,60,685
39230,2015,Bhutan,64,Both,65,304
39231,2015,Bhutan,64,Both,70,218
39232,2015,Bhutan,64,Both,75,280
39233,2015,Bhutan,64,Male,0,481
39234,2015,Bhutan,64,Male,5,522
39235,2015,Bhutan,64,Male,10,547
39236,2015,Bhutan,64,Male,15,1184
39237,2015,Bhutan,64,Male,20,9432
39238,2015,Bhutan,64,Male,25,9106
39239,2015,Bhutan,64,Male,30,6856
39240,2015,Bhutan,64,Male,35,5131
39241,2015,Bhutan,64,Male,40,3650
39242,2015,Bhutan,64,Male,45,2810
39243,2015,Bhutan,64,Male,50,1798
39244,2015,Bhutan,64,Male,55,862
39245,2015,Bhutan,64,Male,60,486
39246,2015,Bhutan,64,Male,65,211
39247,2015,Bhutan,64,Male,70,145
39248,2015,Bhutan,64,Male,75,175
39249,2015,Bhutan,64,Female,0,310
39250,2015,Bhutan,64,Female,5,322
39251,2015,Bhutan,64,Female,10,380
39252,2015,Bhutan,64,Female,15,447
39253,2015,Bhutan,64,Female,20,768
39254,2015,Bhutan,64,Female,25,1680
39255,2015,Bhutan,64,Female,30,784
39256,2015,Bhutan,64,Female,35,707
39257,2015,Bhutan,64,Female,40,616
39258,2015,Bhutan,64,Female,45,558
39259,2015,Bhutan,64,Female,50,408
39260,2015,Bhutan,64,Female,55,260
39261,2015,Bhutan,64,Female,60,199
39262,2015,Bhutan,64,Female,65,93
39263,2015,Bhutan,64,Female,70,73
39264,2015,Bhutan,64,Female,75,105
39265,2020,Bhutan,64,Both,0,719
39266,2020,Bhutan,64,Both,5,940
39267,2020,Bhutan,64,Both,10,1011
39268,2020,Bhutan,64,Both,15,1633
39269,2020,Bhutan,64,Both,20,3149
39270,2020,Bhutan,64,Both,25,11465
39271,2020,Bhutan,64,Both,30,11039
39272,2020,Bhutan,64,Both,35,7309
39273,2020,Bhutan,64,Both,40,5473
39274,2020,Bhutan,64,Both,45,4026
39275,2020,Bhutan,64,Both,50,3013
39276,2020,Bhutan,64,Both,55,1871
39277,2020,Bhutan,64,Both,60,884
39278,2020,Bhutan,64,Both,65,491
39279,2020,Bhutan,64,Both,70,249
39280,2020,Bhutan,64,Both,75,340
39281,2020,Bhutan,64,Male,0,453
39282,2020,Bhutan,64,Male,5,603
39283,2020,Bhutan,64,Male,10,622
39284,2020,Bhutan,64,Male,15,1213
39285,2020,Bhutan,64,Male,20,2927
39286,2020,Bhutan,64,Male,25,9782
39287,2020,Bhutan,64,Male,30,9980
39288,2020,Bhutan,64,Male,35,6478
39289,2020,Bhutan,64,Male,40,4731
39290,2020,Bhutan,64,Male,45,3400
39291,2020,Bhutan,64,Male,50,2488
39292,2020,Bhutan,64,Male,55,1463
39293,2020,Bhutan,64,Male,60,643
39294,2020,Bhutan,64,Male,65,349
39295,2020,Bhutan,64,Male,70,171
39296,2020,Bhutan,64,Male,75,221
39297,2020,Bhutan,64,Female,0,266
39298,2020,Bhutan,64,Female,5,337
39299,2020,Bhutan,64,Female,10,389
39300,2020,Bhutan,64,Female,15,420
39301,2020,Bhutan,64,Female,20,222
39302,2020,Bhutan,64,Female,25,1683
39303,2020,Bhutan,64,Female,30,1059
39304,2020,Bhutan,64,Female,35,831
39305,2020,Bhutan,64,Female,40,742
39306,2020,Bhutan,64,Female,45,626
39307,2020,Bhutan,64,Female,50,525
39308,2020,Bhutan,64,Female,55,408
39309,2020,Bhutan,64,Female,60,241
39310,2020,Bhutan,64,Female,65,142
39311,2020,Bhutan,64,Female,70,78
39312,2020,Bhutan,64,Female,75,119
39313,1990,India,356,Both,0,37623
39314,1990,India,356,Both,5,59643
39315,1990,India,356,Both,10,170614
39316,1990,India,356,Both,15,318480
39317,1990,India,356,Both,20,454971
39318,1990,India,356,Both,25,591463
39319,1990,India,356,Both,30,659717
39320,1990,India,356,Both,35,682457
39321,1990,India,356,Both,40,625585
39322,1990,India,356,Both,45,563027
39323,1990,India,356,Both,50,475046
39324,1990,India,356,Both,55,395402
39325,1990,India,356,Both,60,351469
39326,1990,India,356,Both,65,341419
39327,1990,India,356,Both,70,358490
39328,1990,India,356,Both,75,1509395
39329,1990,India,356,Male,0,19440
39330,1990,India,356,Male,5,31223
39331,1990,India,356,Male,10,90409
39332,1990,India,356,Male,15,168545
39333,1990,India,356,Male,20,236864
39334,1990,India,356,Male,25,303059
39335,1990,India,356,Male,30,340143
39336,1990,India,356,Male,35,360859
39337,1990,India,356,Male,40,337778
39338,1990,India,356,Male,45,306108
39339,1990,India,356,Male,50,256964
39340,1990,India,356,Male,55,210668
39341,1990,India,356,Male,60,182626
39342,1990,India,356,Male,65,177404
39343,1990,India,356,Male,70,181441
39344,1990,India,356,Male,75,763939
39345,1990,India,356,Female,0,18183
39346,1990,India,356,Female,5,28420
39347,1990,India,356,Female,10,80205
39348,1990,India,356,Female,15,149935
39349,1990,India,356,Female,20,218107
39350,1990,India,356,Female,25,288404
39351,1990,India,356,Female,30,319574
39352,1990,India,356,Female,35,321598
39353,1990,India,356,Female,40,287807
39354,1990,India,356,Female,45,256919
39355,1990,India,356,Female,50,218082
39356,1990,India,356,Female,55,184734
39357,1990,India,356,Female,60,168843
39358,1990,India,356,Female,65,164015
39359,1990,India,356,Female,70,177049
39360,1990,India,356,Female,75,745456
39361,1995,India,356,Both,0,34404
39362,1995,India,356,Both,5,54540
39363,1995,India,356,Both,10,134853
39364,1995,India,356,Both,15,257230
39365,1995,India,356,Both,20,372343
39366,1995,India,356,Both,25,512566
39367,1995,India,356,Both,30,603487
39368,1995,India,356,Both,35,642872
39369,1995,India,356,Both,40,605196
39370,1995,India,356,Both,45,538732
39371,1995,India,356,Both,50,474210
39372,1995,India,356,Both,55,380121
39373,1995,India,356,Both,60,321399
39374,1995,India,356,Both,65,312209
39375,1995,India,356,Both,70,335387
39376,1995,India,356,Both,75,1372689
39377,1995,India,356,Male,0,17651
39378,1995,India,356,Male,5,28357
39379,1995,India,356,Male,10,71070
39380,1995,India,356,Male,15,135360
39381,1995,India,356,Male,20,192689
39382,1995,India,356,Male,25,260877
39383,1995,India,356,Male,30,308955
39384,1995,India,356,Male,35,337576
39385,1995,India,356,Male,40,324546
39386,1995,India,356,Male,45,290959
39387,1995,India,356,Male,50,254716
39388,1995,India,356,Male,55,201117
39389,1995,India,356,Male,60,165843
39390,1995,India,356,Male,65,161100
39391,1995,India,356,Male,70,168471
39392,1995,India,356,Male,75,689691
39393,1995,India,356,Female,0,16753
39394,1995,India,356,Female,5,26183
39395,1995,India,356,Female,10,63783
39396,1995,India,356,Female,15,121870
39397,1995,India,356,Female,20,179654
39398,1995,India,356,Female,25,251689
39399,1995,India,356,Female,30,294532
39400,1995,India,356,Female,35,305296
39401,1995,India,356,Female,40,280650
39402,1995,India,356,Female,45,247773
39403,1995,India,356,Female,50,219494
39404,1995,India,356,Female,55,179004
39405,1995,India,356,Female,60,155556
39406,1995,India,356,Female,65,151109
39407,1995,India,356,Female,70,166916
39408,1995,India,356,Female,75,682998
39409,2000,India,356,Both,0,35790
39410,2000,India,356,Both,5,56735
39411,2000,India,356,Both,10,114609
39412,2000,India,356,Both,15,150851
39413,2000,India,356,Both,20,301821
39414,2000,India,356,Both,25,317322
39415,2000,India,356,Both,30,375191
39416,2000,India,356,Both,35,628848
39417,2000,India,356,Both,40,608164
39418,2000,India,356,Both,45,545986
39419,2000,India,356,Both,50,474748
39420,2000,India,356,Both,55,421146
39421,2000,India,356,Both,60,335843
39422,2000,India,356,Both,65,315915
39423,2000,India,356,Both,70,348296
39424,2000,India,356,Both,75,1380066
39425,2000,India,356,Male,0,18119
39426,2000,India,356,Male,5,29054
39427,2000,India,356,Male,10,60697
39428,2000,India,356,Male,15,79477
39429,2000,India,356,Male,20,156403
39430,2000,India,356,Male,25,154234
39431,2000,India,356,Male,30,183622
39432,2000,India,356,Male,35,330809
39433,2000,India,356,Male,40,326765
39434,2000,India,356,Male,45,295413
39435,2000,India,356,Male,50,255551
39436,2000,India,356,Male,55,223253
39437,2000,India,356,Male,60,171299
39438,2000,India,356,Male,65,161132
39439,2000,India,356,Male,70,172858
39440,2000,India,356,Male,75,684905
39441,2000,India,356,Female,0,17671
39442,2000,India,356,Female,5,27681
39443,2000,India,356,Female,10,53912
39444,2000,India,356,Female,15,71374
39445,2000,India,356,Female,20,145418
39446,2000,India,356,Female,25,163088
39447,2000,India,356,Female,30,191569
39448,2000,India,356,Female,35,298039
39449,2000,India,356,Female,40,281399
39450,2000,India,356,Female,45,250573
39451,2000,India,356,Female,50,219197
39452,2000,India,356,Female,55,197893
39453,2000,India,356,Female,60,164544
39454,2000,India,356,Female,65,154783
39455,2000,India,356,Female,70,175438
39456,2000,India,356,Female,75,695161
39457,2005,India,356,Both,0,85947
39458,2005,India,356,Both,5,102704
39459,2005,India,356,Both,10,102251
39460,2005,India,356,Both,15,192042
39461,2005,India,356,Both,20,291276
39462,2005,India,356,Both,25,410708
39463,2005,India,356,Both,30,372366
39464,2005,India,356,Both,35,388649
39465,2005,India,356,Both,40,604450
39466,2005,India,356,Both,45,582412
39467,2005,India,356,Both,50,506381
39468,2005,India,356,Both,55,442005
39469,2005,India,356,Both,60,371853
39470,2005,India,356,Both,65,283260
39471,2005,India,356,Both,70,252359
39472,2005,India,356,Both,75,948077
39473,2005,India,356,Male,0,41530
39474,2005,India,356,Male,5,50256
39475,2005,India,356,Male,10,51910
39476,2005,India,356,Male,15,96942
39477,2005,India,356,Male,20,144394
39478,2005,India,356,Male,25,189781
39479,2005,India,356,Male,30,173376
39480,2005,India,356,Male,35,195863
39481,2005,India,356,Male,40,311730
39482,2005,India,356,Male,45,302659
39483,2005,India,356,Male,50,261678
39484,2005,India,356,Male,55,224626
39485,2005,India,356,Male,60,181171
39486,2005,India,356,Male,65,138006
39487,2005,India,356,Male,70,119318
39488,2005,India,356,Male,75,448249
39489,2005,India,356,Female,0,44417
39490,2005,India,356,Female,5,52448
39491,2005,India,356,Female,10,50341
39492,2005,India,356,Female,15,95100
39493,2005,India,356,Female,20,146882
39494,2005,India,356,Female,25,220927
39495,2005,India,356,Female,30,198990
39496,2005,India,356,Female,35,192786
39497,2005,India,356,Female,40,292720
39498,2005,India,356,Female,45,279753
39499,2005,India,356,Female,50,244703
39500,2005,India,356,Female,55,217379
39501,2005,India,356,Female,60,190682
39502,2005,India,356,Female,65,145254
39503,2005,India,356,Female,70,133041
39504,2005,India,356,Female,75,499828
39505,2010,India,356,Both,0,49726
39506,2010,India,356,Both,5,107322
39507,2010,India,356,Both,10,133253
39508,2010,India,356,Both,15,171847
39509,2010,India,356,Both,20,292466
39510,2010,India,356,Both,25,384879
39511,2010,India,356,Both,30,471922
39512,2010,India,356,Both,35,397636
39513,2010,India,356,Both,40,379714
39514,2010,India,356,Both,45,584274
39515,2010,India,356,Both,50,549041
39516,2010,India,356,Both,55,459169
39517,2010,India,356,Both,60,386395
39518,2010,India,356,Both,65,312123
39519,2010,India,356,Both,70,221326
39520,2010,India,356,Both,75,672925
39521,2010,India,356,Male,0,23536
39522,2010,India,356,Male,5,51466
39523,2010,India,356,Male,10,66391
39524,2010,India,356,Male,15,85117
39525,2010,India,356,Male,20,142158
39526,2010,India,356,Male,25,173879
39527,2010,India,356,Male,30,214898
39528,2010,India,356,Male,35,196612
39529,2010,India,356,Male,40,192304
39530,2010,India,356,Male,45,298248
39531,2010,India,356,Male,50,278637
39532,2010,India,356,Male,55,229021
39533,2010,India,356,Male,60,184459
39534,2010,India,356,Male,65,149001
39535,2010,India,356,Male,70,102409
39536,2010,India,356,Male,75,311359
39537,2010,India,356,Female,0,26190
39538,2010,India,356,Female,5,55856
39539,2010,India,356,Female,10,66862
39540,2010,India,356,Female,15,86730
39541,2010,India,356,Female,20,150308
39542,2010,India,356,Female,25,211000
39543,2010,India,356,Female,30,257024
39544,2010,India,356,Female,35,201024
39545,2010,India,356,Female,40,187410
39546,2010,India,356,Female,45,286026
39547,2010,India,356,Female,50,270404
39548,2010,India,356,Female,55,230148
39549,2010,India,356,Female,60,201936
39550,2010,India,356,Female,65,163122
39551,2010,India,356,Female,70,118917
39552,2010,India,356,Female,75,361566
39553,2015,India,356,Both,0,58620
39554,2015,India,356,Both,5,72870
39555,2015,India,356,Both,10,117530
39556,2015,India,356,Both,15,187089
39557,2015,India,356,Both,20,290283
39558,2015,India,356,Both,25,393876
39559,2015,India,356,Both,30,401792
39560,2015,India,356,Both,35,437919
39561,2015,India,356,Both,40,361855
39562,2015,India,356,Both,45,353561
39563,2015,India,356,Both,50,539844
39564,2015,India,356,Both,55,498727
39565,2015,India,356,Both,60,407256
39566,2015,India,356,Both,65,327019
39567,2015,India,356,Both,70,245822
39568,2015,India,356,Both,75,516784
39569,2015,India,356,Male,0,27196
39570,2015,India,356,Male,5,34271
39571,2015,India,356,Male,10,57509
39572,2015,India,356,Male,15,90988
39573,2015,India,356,Male,20,138446
39574,2015,India,356,Male,25,174106
39575,2015,India,356,Male,30,179076
39576,2015,India,356,Male,35,212595
39577,2015,India,356,Male,40,180086
39578,2015,India,356,Male,45,177403
39579,2015,India,356,Male,50,269245
39580,2015,India,356,Male,55,244309
39581,2015,India,356,Male,60,190635
39582,2015,India,356,Male,65,153074
39583,2015,India,356,Male,70,111396
39584,2015,India,356,Male,75,234180
39585,2015,India,356,Female,0,31424
39586,2015,India,356,Female,5,38599
39587,2015,India,356,Female,10,60021
39588,2015,India,356,Female,15,96101
39589,2015,India,356,Female,20,151837
39590,2015,India,356,Female,25,219770
39591,2015,India,356,Female,30,222716
39592,2015,India,356,Female,35,225324
39593,2015,India,356,Female,40,181769
39594,2015,India,356,Female,45,176158
39595,2015,India,356,Female,50,270599
39596,2015,India,356,Female,55,254418
39597,2015,India,356,Female,60,216621
39598,2015,India,356,Female,65,173945
39599,2015,India,356,Female,70,134426
39600,2015,India,356,Female,75,282604
39601,2020,India,356,Both,0,54374
39602,2020,India,356,Both,5,70685
39603,2020,India,356,Both,10,82075
39604,2020,India,356,Both,15,167103
39605,2020,India,356,Both,20,296192
39606,2020,India,356,Both,25,383208
39607,2020,India,356,Both,30,407807
39608,2020,India,356,Both,35,369341
39609,2020,India,356,Both,40,402332
39610,2020,India,356,Both,45,336437
39611,2020,India,356,Both,50,318076
39612,2020,India,356,Both,55,491053
39613,2020,India,356,Both,60,444445
39614,2020,India,356,Both,65,345864
39615,2020,India,356,Both,70,258302
39616,2020,India,356,Both,75,451410
39617,2020,India,356,Male,0,24802
39618,2020,India,356,Male,5,32696
39619,2020,India,356,Male,10,39549
39620,2020,India,356,Male,15,80015
39621,2020,India,356,Male,20,139002
39622,2020,India,356,Male,25,166270
39623,2020,India,356,Male,30,178455
39624,2020,India,356,Male,35,176529
39625,2020,India,356,Male,40,197280
39626,2020,India,356,Male,45,166364
39627,2020,India,356,Male,50,156312
39628,2020,India,356,Male,55,236894
39629,2020,India,356,Male,60,204593
39630,2020,India,356,Male,65,159209
39631,2020,India,356,Male,70,114990
39632,2020,India,356,Male,75,200952
39633,2020,India,356,Female,0,29572
39634,2020,India,356,Female,5,37989
39635,2020,India,356,Female,10,42526
39636,2020,India,356,Female,15,87088
39637,2020,India,356,Female,20,157190
39638,2020,India,356,Female,25,216938
39639,2020,India,356,Female,30,229352
39640,2020,India,356,Female,35,192812
39641,2020,India,356,Female,40,205052
39642,2020,India,356,Female,45,170073
39643,2020,India,356,Female,50,161764
39644,2020,India,356,Female,55,254159
39645,2020,India,356,Female,60,239852
39646,2020,India,356,Female,65,186655
39647,2020,India,356,Female,70,143312
39648,2020,India,356,Female,75,250458
39649,1990,Iran (Islamic Republic of),364,Both,0,411591
39650,1990,Iran (Islamic Republic of),364,Both,5,608249
39651,1990,Iran (Islamic Republic of),364,Both,10,573985
39652,1990,Iran (Islamic Republic of),364,Both,15,446665
39653,1990,Iran (Islamic Republic of),364,Both,20,391887
39654,1990,Iran (Islamic Republic of),364,Both,25,363632
39655,1990,Iran (Islamic Republic of),364,Both,30,325371
39656,1990,Iran (Islamic Republic of),364,Both,35,290923
39657,1990,Iran (Islamic Republic of),364,Both,40,247696
39658,1990,Iran (Islamic Republic of),364,Both,45,200214
39659,1990,Iran (Islamic Republic of),364,Both,50,146512
39660,1990,Iran (Islamic Republic of),364,Both,55,98549
39661,1990,Iran (Islamic Republic of),364,Both,60,70865
39662,1990,Iran (Islamic Republic of),364,Both,65,49307
39663,1990,Iran (Islamic Republic of),364,Both,70,34736
39664,1990,Iran (Islamic Republic of),364,Both,75,31419
39665,1990,Iran (Islamic Republic of),364,Male,0,211856
39666,1990,Iran (Islamic Republic of),364,Male,5,317630
39667,1990,Iran (Islamic Republic of),364,Male,10,300484
39668,1990,Iran (Islamic Republic of),364,Male,15,240068
39669,1990,Iran (Islamic Republic of),364,Male,20,214999
39670,1990,Iran (Islamic Republic of),364,Male,25,200939
39671,1990,Iran (Islamic Republic of),364,Male,30,182534
39672,1990,Iran (Islamic Republic of),364,Male,35,164861
39673,1990,Iran (Islamic Republic of),364,Male,40,144038
39674,1990,Iran (Islamic Republic of),364,Male,45,120293
39675,1990,Iran (Islamic Republic of),364,Male,50,93738
39676,1990,Iran (Islamic Republic of),364,Male,55,62446
39677,1990,Iran (Islamic Republic of),364,Male,60,44911
39678,1990,Iran (Islamic Republic of),364,Male,65,30921
39679,1990,Iran (Islamic Republic of),364,Male,70,20685
39680,1990,Iran (Islamic Republic of),364,Male,75,18690
39681,1990,Iran (Islamic Republic of),364,Female,0,199735
39682,1990,Iran (Islamic Republic of),364,Female,5,290619
39683,1990,Iran (Islamic Republic of),364,Female,10,273501
39684,1990,Iran (Islamic Republic of),364,Female,15,206597
39685,1990,Iran (Islamic Republic of),364,Female,20,176888
39686,1990,Iran (Islamic Republic of),364,Female,25,162693
39687,1990,Iran (Islamic Republic of),364,Female,30,142837
39688,1990,Iran (Islamic Republic of),364,Female,35,126062
39689,1990,Iran (Islamic Republic of),364,Female,40,103658
39690,1990,Iran (Islamic Republic of),364,Female,45,79921
39691,1990,Iran (Islamic Republic of),364,Female,50,52774
39692,1990,Iran (Islamic Republic of),364,Female,55,36103
39693,1990,Iran (Islamic Republic of),364,Female,60,25954
39694,1990,Iran (Islamic Republic of),364,Female,65,18386
39695,1990,Iran (Islamic Republic of),364,Female,70,14051
39696,1990,Iran (Islamic Republic of),364,Female,75,12729
39697,1995,Iran (Islamic Republic of),364,Both,0,288762
39698,1995,Iran (Islamic Republic of),364,Both,5,409698
39699,1995,Iran (Islamic Republic of),364,Both,10,388839
39700,1995,Iran (Islamic Republic of),364,Both,15,312991
39701,1995,Iran (Islamic Republic of),364,Both,20,278006
39702,1995,Iran (Islamic Republic of),364,Both,25,253173
39703,1995,Iran (Islamic Republic of),364,Both,30,220845
39704,1995,Iran (Islamic Republic of),364,Both,35,196286
39705,1995,Iran (Islamic Republic of),364,Both,40,165642
39706,1995,Iran (Islamic Republic of),364,Both,45,133809
39707,1995,Iran (Islamic Republic of),364,Both,50,98673
39708,1995,Iran (Islamic Republic of),364,Both,55,65706
39709,1995,Iran (Islamic Republic of),364,Both,60,47865
39710,1995,Iran (Islamic Republic of),364,Both,65,32536
39711,1995,Iran (Islamic Republic of),364,Both,70,23306
39712,1995,Iran (Islamic Republic of),364,Both,75,21531
39713,1995,Iran (Islamic Republic of),364,Male,0,147627
39714,1995,Iran (Islamic Republic of),364,Male,5,213077
39715,1995,Iran (Islamic Republic of),364,Male,10,202825
39716,1995,Iran (Islamic Republic of),364,Male,15,167224
39717,1995,Iran (Islamic Republic of),364,Male,20,151382
39718,1995,Iran (Islamic Republic of),364,Male,25,139021
39719,1995,Iran (Islamic Republic of),364,Male,30,123510
39720,1995,Iran (Islamic Republic of),364,Male,35,110682
39721,1995,Iran (Islamic Republic of),364,Male,40,96078
39722,1995,Iran (Islamic Republic of),364,Male,45,79960
39723,1995,Iran (Islamic Republic of),364,Male,50,62456
39724,1995,Iran (Islamic Republic of),364,Male,55,41354
39725,1995,Iran (Islamic Republic of),364,Male,60,30131
39726,1995,Iran (Islamic Republic of),364,Male,65,20352
39727,1995,Iran (Islamic Republic of),364,Male,70,13895
39728,1995,Iran (Islamic Republic of),364,Male,75,12854
